Datetime,Open,High,Low,Close,Adj Close,Volume
2021-07-02 09:15:00+05:30,705.2999877929688,715.5,705.2999877929688,714.3499755859375,714.3499755859375,3305448
2021-07-02 09:30:00+05:30,714.0999755859375,720.7000122070312,714.0,717.9000244140625,717.9000244140625,3515638
2021-07-02 09:45:00+05:30,718.0999755859375,721.0,715.0999755859375,716.5999755859375,716.5999755859375,2549664
2021-07-02 10:00:00+05:30,716.5999755859375,716.5999755859375,713.0999755859375,714.5499877929688,714.5499877929688,1616250
2021-07-02 10:15:00+05:30,714.5499877929688,715.75,712.1500244140625,715.75,715.75,1074212
2021-07-02 10:30:00+05:30,715.7999877929688,717.4000244140625,713.7000122070312,714.0,714.0,1012988
2021-07-02 10:45:00+05:30,714.0,715.0,713.0499877929688,714.9000244140625,714.9000244140625,571540
2021-07-02 11:00:00+05:30,714.9000244140625,722.6500244140625,713.25,720.5,720.5,2287710
2021-07-02 11:15:00+05:30,720.3499755859375,724.2999877929688,718.5,719.5499877929688,719.5499877929688,2438062
2021-07-02 11:30:00+05:30,719.5499877929688,719.5499877929688,716.8499755859375,718.0499877929688,718.0499877929688,874190
2021-07-02 11:45:00+05:30,718.0,718.5999755859375,717.1500244140625,718.0,718.0,502804
2021-07-02 12:00:00+05:30,718.0,718.7999877929688,715.25,716.4000244140625,716.4000244140625,602932
2021-07-02 12:15:00+05:30,716.25,717.4000244140625,716.0,716.7999877929688,716.7999877929688,324240
2021-07-02 12:30:00+05:30,716.5,717.0,715.0,715.0499877929688,715.0499877929688,533928
2021-07-02 12:45:00+05:30,715.25,716.3499755859375,713.5499877929688,715.3499755859375,715.3499755859375,603980
2021-07-02 13:00:00+05:30,715.5,715.9000244140625,713.5,713.6500244140625,713.6500244140625,401818
2021-07-02 13:15:00+05:30,713.6500244140625,714.0999755859375,709.0,710.0,710.0,2125936
2021-07-02 13:30:00+05:30,709.7999877929688,712.0,708.5,711.9500122070312,711.9500122070312,919028
2021-07-02 13:45:00+05:30,711.5999755859375,713.25,711.0999755859375,711.3499755859375,711.3499755859375,750100
2021-07-02 14:00:00+05:30,711.3499755859375,713.0,706.7000122070312,710.5999755859375,710.5999755859375,2094708
2021-07-02 14:15:00+05:30,710.5,715.7999877929688,709.9000244140625,714.0499877929688,714.0499877929688,1620930
2021-07-02 14:30:00+05:30,714.25,715.0,712.0499877929688,713.0499877929688,713.0499877929688,671384
2021-07-02 14:45:00+05:30,713.1500244140625,713.8499755859375,710.9000244140625,712.0,712.0,912198
2021-07-02 15:00:00+05:30,711.6500244140625,713.0,708.0499877929688,709.9000244140625,709.9000244140625,1563864
2021-07-02 15:15:00+05:30,710.0999755859375,711.5999755859375,709.2000122070312,710.4000244140625,710.4000244140625,1581334
2021-07-05 09:15:00+05:30,717.2000122070312,720.75,713.7999877929688,716.2000122070312,716.2000122070312,721403
2021-07-05 09:30:00+05:30,716.0,716.0,713.5,714.8499755859375,714.8499755859375,533736
2021-07-05 09:45:00+05:30,714.8499755859375,715.5,711.4000244140625,713.9000244140625,713.9000244140625,552120
2021-07-05 10:00:00+05:30,713.9500122070312,714.5,713.0,714.0999755859375,714.0999755859375,193462
2021-07-05 10:15:00+05:30,714.25,716.7000122070312,712.0,716.4500122070312,716.4500122070312,468458
2021-07-05 10:30:00+05:30,716.0999755859375,716.4500122070312,712.6500244140625,712.7999877929688,712.7999877929688,307676
2021-07-05 10:45:00+05:30,713.0,713.9000244140625,712.5,712.9000244140625,712.9000244140625,142753
2021-07-05 11:00:00+05:30,712.9000244140625,713.2000122070312,710.2000122070312,710.4500122070312,710.4500122070312,360524
2021-07-05 11:15:00+05:30,710.5,710.5499877929688,707.0,708.7000122070312,708.7000122070312,720936
2021-07-05 11:30:00+05:30,708.6500244140625,710.5,708.2999877929688,709.5,709.5,242671
2021-07-05 11:45:00+05:30,709.5,710.0,708.0499877929688,709.0,709.0,133835
2021-07-05 12:00:00+05:30,709.0,710.75,708.4000244140625,710.0999755859375,710.0999755859375,184929
2021-07-05 12:15:00+05:30,710.0999755859375,710.2999877929688,706.0499877929688,707.0999755859375,707.0999755859375,408428
2021-07-05 12:30:00+05:30,707.2000122070312,707.9500122070312,705.5999755859375,706.5499877929688,706.5499877929688,250953
2021-07-05 12:45:00+05:30,706.9500122070312,707.75,706.0999755859375,706.75,706.75,121700
2021-07-05 13:00:00+05:30,706.75,708.2999877929688,705.5999755859375,706.0499877929688,706.0499877929688,263999
2021-07-05 13:15:00+05:30,706.0,706.6500244140625,703.2000122070312,704.25,704.25,531173
2021-07-05 13:30:00+05:30,704.2999877929688,706.0,704.1500244140625,705.0499877929688,705.0499877929688,214225
2021-07-05 13:45:00+05:30,705.25,705.8499755859375,703.0,705.0999755859375,705.0999755859375,280662
2021-07-05 14:00:00+05:30,705.0999755859375,709.3499755859375,704.5999755859375,707.9000244140625,707.9000244140625,482627
2021-07-05 14:15:00+05:30,708.25,708.5,706.2999877929688,706.5499877929688,706.5499877929688,238153
2021-07-05 14:30:00+05:30,706.7000122070312,714.0,706.5499877929688,713.4500122070312,713.4500122070312,1003599
2021-07-05 14:45:00+05:30,713.5,714.5999755859375,710.0499877929688,711.2000122070312,711.2000122070312,640675
2021-07-05 15:00:00+05:30,711.1500244140625,712.9000244140625,708.5,710.5,710.5,526541
2021-07-05 15:15:00+05:30,710.5,711.0499877929688,708.75,709.4500122070312,709.4500122070312,781710
2021-07-06 09:15:00+05:30,712.0,714.5,707.4500122070312,713.6500244140625,713.6500244140625,1560295
2021-07-06 09:30:00+05:30,713.5,715.0,711.0,711.0,711.0,1086048
2021-07-06 09:45:00+05:30,711.0,731.5,710.75,724.1500244140625,724.1500244140625,6635014
2021-07-06 10:00:00+05:30,724.9000244140625,728.5,722.4000244140625,723.8499755859375,723.8499755859375,2252880
2021-07-06 10:15:00+05:30,723.9000244140625,728.5,723.4000244140625,725.25,725.25,1388506
2021-07-06 10:30:00+05:30,725.2999877929688,726.2000122070312,723.5999755859375,725.5499877929688,725.5499877929688,629700
2021-07-06 10:45:00+05:30,725.5499877929688,727.9000244140625,724.7000122070312,727.0,727.0,1112276
2021-07-06 11:00:00+05:30,727.0999755859375,727.25,724.0999755859375,724.1500244140625,724.1500244140625,701638
2021-07-06 11:15:00+05:30,724.0999755859375,724.7999877929688,721.0,721.4500122070312,721.4500122070312,1155010
2021-07-06 11:30:00+05:30,721.3499755859375,722.7999877929688,720.4500122070312,722.4500122070312,722.4500122070312,641628
2021-07-06 11:45:00+05:30,722.6500244140625,722.7000122070312,720.7000122070312,721.9500122070312,721.9500122070312,362728
2021-07-06 12:00:00+05:30,721.8499755859375,724.6500244140625,721.4500122070312,723.2000122070312,723.2000122070312,679896
2021-07-06 12:15:00+05:30,723.1500244140625,724.1500244140625,722.5,722.5,722.5,348478
2021-07-06 12:30:00+05:30,722.7000122070312,722.9000244140625,721.6500244140625,722.2999877929688,722.2999877929688,364620
2021-07-06 12:45:00+05:30,722.0499877929688,724.6500244140625,721.75,722.0,722.0,392574
2021-07-06 13:00:00+05:30,722.0,723.4500122070312,721.9000244140625,722.5999755859375,722.5999755859375,216822
2021-07-06 13:15:00+05:30,722.8499755859375,723.7999877929688,722.2000122070312,722.5,722.5,220504
2021-07-06 13:30:00+05:30,722.5,724.0,722.5,722.7000122070312,722.7000122070312,250528
2021-07-06 13:45:00+05:30,722.9500122070312,723.3499755859375,721.0,721.3499755859375,721.3499755859375,428734
2021-07-06 14:00:00+05:30,721.3499755859375,721.5,717.0,717.0,717.0,1307596
2021-07-06 14:15:00+05:30,717.0999755859375,717.8499755859375,711.0999755859375,712.7999877929688,712.7999877929688,2236740
2021-07-06 14:30:00+05:30,712.5999755859375,715.1500244140625,710.5999755859375,714.75,714.75,1087488
2021-07-06 14:45:00+05:30,715.0,716.5499877929688,714.0499877929688,714.4000244140625,714.4000244140625,840636
2021-07-06 15:00:00+05:30,714.5,715.8499755859375,711.5499877929688,712.5,712.5,999776
2021-07-06 15:15:00+05:30,712.7000122070312,714.9000244140625,711.1500244140625,713.75,713.75,1522720
2021-07-07 09:15:00+05:30,716.0,720.7000122070312,713.0999755859375,714.6500244140625,714.6500244140625,1947541
2021-07-07 09:30:00+05:30,714.7000122070312,716.9000244140625,714.0499877929688,714.5,714.5,824242
2021-07-07 09:45:00+05:30,714.6500244140625,714.9500122070312,706.0499877929688,712.4500122070312,712.4500122070312,2121002
2021-07-07 10:00:00+05:30,712.2000122070312,713.6500244140625,710.25,712.7000122070312,712.7000122070312,578674
2021-07-07 10:15:00+05:30,712.5,713.5499877929688,712.2999877929688,712.9000244140625,712.9000244140625,370546
2021-07-07 10:30:00+05:30,712.7999877929688,712.7999877929688,710.0,710.4500122070312,710.4500122070312,452644
2021-07-07 10:45:00+05:30,710.7999877929688,711.1500244140625,708.9000244140625,710.0,710.0,338814
2021-07-07 11:00:00+05:30,710.0,712.7000122070312,708.9500122070312,712.0999755859375,712.0999755859375,479034
2021-07-07 11:15:00+05:30,712.0999755859375,713.9000244140625,711.9000244140625,712.25,712.25,293048
2021-07-07 11:30:00+05:30,712.4500122070312,713.0,711.5,712.2999877929688,712.2999877929688,185998
2021-07-07 11:45:00+05:30,712.2999877929688,716.25,712.25,713.0499877929688,713.0499877929688,731504
2021-07-07 12:00:00+05:30,713.0499877929688,714.5999755859375,713.0,713.4000244140625,713.4000244140625,286908
2021-07-07 12:15:00+05:30,713.4000244140625,715.5,713.1500244140625,715.2000122070312,715.2000122070312,362116
2021-07-07 12:30:00+05:30,715.0,715.8499755859375,713.2999877929688,714.8499755859375,714.8499755859375,456274
2021-07-07 12:45:00+05:30,714.8499755859375,715.5,714.2999877929688,714.5999755859375,714.5999755859375,213524
2021-07-07 13:00:00+05:30,714.5999755859375,715.5,713.3499755859375,715.0,715.0,275882
2021-07-07 13:15:00+05:30,714.9500122070312,715.3499755859375,714.0499877929688,714.5,714.5,166714
2021-07-07 13:30:00+05:30,714.5999755859375,717.4000244140625,714.25,715.4000244140625,715.4000244140625,738394
2021-07-07 13:45:00+05:30,715.4000244140625,716.5,714.5499877929688,715.9500122070312,715.9500122070312,299908
2021-07-07 14:00:00+05:30,716.0,716.9500122070312,715.0499877929688,716.8499755859375,716.8499755859375,283994
2021-07-07 14:15:00+05:30,716.9500122070312,722.0,714.5999755859375,719.3499755859375,719.3499755859375,1251926
2021-07-07 14:30:00+05:30,719.3499755859375,720.0,716.3499755859375,716.3499755859375,716.3499755859375,664422
2021-07-07 14:45:00+05:30,716.5999755859375,717.75,715.5,716.5,716.5,432866
2021-07-07 15:00:00+05:30,716.7000122070312,719.5499877929688,716.5999755859375,719.0499877929688,719.0499877929688,907220
2021-07-07 15:15:00+05:30,719.0999755859375,723.0,718.7999877929688,720.0999755859375,720.0999755859375,1717580
2021-07-08 09:15:00+05:30,724.0999755859375,728.0,722.5999755859375,723.2000122070312,723.2000122070312,1609568
2021-07-08 09:30:00+05:30,723.25,723.5,720.5999755859375,722.5,722.5,1133304
2021-07-08 09:45:00+05:30,722.5999755859375,722.7000122070312,720.5,722.2999877929688,722.2999877929688,613646
2021-07-08 10:00:00+05:30,722.2999877929688,724.9500122070312,722.0999755859375,723.5499877929688,723.5499877929688,570426
2021-07-08 10:15:00+05:30,723.7999877929688,723.7999877929688,721.5999755859375,721.9500122070312,721.9500122070312,336700
2021-07-08 10:30:00+05:30,721.9000244140625,725.4000244140625,721.9000244140625,724.7999877929688,724.7999877929688,483950
2021-07-08 10:45:00+05:30,724.9000244140625,726.9000244140625,724.0,724.5,724.5,660576
2021-07-08 11:00:00+05:30,724.5,724.5,723.0,723.0499877929688,723.0499877929688,293800
2021-07-08 11:15:00+05:30,723.0499877929688,724.4500122070312,722.7999877929688,724.0,724.0,182250
2021-07-08 11:30:00+05:30,724.0499877929688,724.0999755859375,722.0499877929688,722.5,722.5,208026
2021-07-08 11:45:00+05:30,722.5999755859375,723.3499755859375,722.0,722.4000244140625,722.4000244140625,219258
2021-07-08 12:00:00+05:30,722.4000244140625,722.5,719.0999755859375,721.0999755859375,721.0999755859375,721476
2021-07-08 12:15:00+05:30,721.0,721.7000122070312,719.7000122070312,720.25,720.25,350238
2021-07-08 12:30:00+05:30,720.0999755859375,720.4500122070312,718.5499877929688,719.7000122070312,719.7000122070312,453422
2021-07-08 12:45:00+05:30,719.7000122070312,719.7000122070312,716.5,716.5,716.5,381578
2021-07-08 13:00:00+05:30,716.5,719.0999755859375,716.3499755859375,718.25,718.25,341094
2021-07-08 13:15:00+05:30,718.25,718.25,715.0999755859375,718.0,718.0,458900
2021-07-08 13:30:00+05:30,718.0,718.3499755859375,715.7000122070312,717.9000244140625,717.9000244140625,297800
2021-07-08 13:45:00+05:30,718.0999755859375,718.0999755859375,711.0,711.2999877929688,711.2999877929688,956092
2021-07-08 14:00:00+05:30,711.2999877929688,713.5,709.0999755859375,712.7999877929688,712.7999877929688,870224
2021-07-08 14:15:00+05:30,712.75,713.4000244140625,710.5999755859375,711.7999877929688,711.7999877929688,373918
2021-07-08 14:30:00+05:30,711.5499877929688,712.2000122070312,709.0999755859375,712.0,712.0,536390
2021-07-08 14:45:00+05:30,712.0999755859375,713.3499755859375,711.9500122070312,712.4000244140625,712.4000244140625,432448
2021-07-08 15:00:00+05:30,712.5499877929688,714.0,710.5499877929688,711.3499755859375,711.3499755859375,1015188
2021-07-08 15:15:00+05:30,711.5,712.7000122070312,710.7999877929688,711.7999877929688,711.7999877929688,1278396
2021-07-09 09:15:00+05:30,713.0,716.0,708.4000244140625,715.7999877929688,715.7999877929688,1383183
2021-07-09 09:30:00+05:30,715.4500122070312,718.0,714.0999755859375,716.1500244140625,716.1500244140625,1008958
2021-07-09 09:45:00+05:30,716.0999755859375,716.2999877929688,713.2000122070312,713.9000244140625,713.9000244140625,548358
2021-07-09 10:00:00+05:30,713.9500122070312,719.4500122070312,713.6500244140625,719.4500122070312,719.4500122070312,989048
2021-07-09 10:15:00+05:30,719.1500244140625,721.7000122070312,718.0,718.5,718.5,1215934
2021-07-09 10:30:00+05:30,718.5,720.5,718.0,719.5,719.5,589582
2021-07-09 10:45:00+05:30,719.4500122070312,722.9500122070312,719.25,719.5,719.5,995446
2021-07-09 11:00:00+05:30,719.5,719.5,717.5499877929688,718.2000122070312,718.2000122070312,508750
2021-07-09 11:15:00+05:30,718.4000244140625,719.7000122070312,716.75,719.4500122070312,719.4500122070312,518686
2021-07-09 11:30:00+05:30,719.25,720.3499755859375,717.9000244140625,719.2000122070312,719.2000122070312,380302
2021-07-09 11:45:00+05:30,719.0999755859375,720.7999877929688,719.0,720.25,720.25,386510
2021-07-09 12:00:00+05:30,720.0999755859375,733.0,720.0999755859375,731.4000244140625,731.4000244140625,4742424
2021-07-09 12:15:00+05:30,731.9000244140625,737.0,727.5,730.0,730.0,4139732
2021-07-09 12:30:00+05:30,729.3499755859375,732.5,729.0,729.0499877929688,729.0499877929688,1153664
2021-07-09 12:45:00+05:30,729.0,731.2999877929688,729.0,729.0499877929688,729.0499877929688,648660
2021-07-09 13:00:00+05:30,729.0499877929688,730.5,728.4000244140625,728.6500244140625,728.6500244140625,707666
2021-07-09 13:15:00+05:30,728.6500244140625,729.9000244140625,726.2999877929688,729.8499755859375,729.8499755859375,1002422
2021-07-09 13:30:00+05:30,729.8499755859375,731.0,728.2999877929688,728.9000244140625,728.9000244140625,870774
2021-07-09 13:45:00+05:30,728.7999877929688,729.9000244140625,727.0499877929688,727.2999877929688,727.2999877929688,507596
2021-07-09 14:00:00+05:30,727.6500244140625,729.4000244140625,726.75,728.4000244140625,728.4000244140625,685178
2021-07-09 14:15:00+05:30,728.6500244140625,729.0,727.2000122070312,727.75,727.75,467986
2021-07-09 14:30:00+05:30,727.8499755859375,727.8499755859375,723.4000244140625,725.7000122070312,725.7000122070312,1504940
2021-07-09 14:45:00+05:30,726.2000122070312,728.0,725.8499755859375,727.0499877929688,727.0499877929688,635296
2021-07-09 15:00:00+05:30,727.0499877929688,729.7999877929688,725.0,728.0499877929688,728.0499877929688,1583604
2021-07-09 15:15:00+05:30,728.4000244140625,731.1500244140625,727.5499877929688,728.0,728.0,1984416
2021-07-12 09:15:00+05:30,733.8499755859375,735.5499877929688,731.0,732.4000244140625,732.4000244140625,471821
2021-07-12 09:30:00+05:30,732.4000244140625,732.5499877929688,729.2999877929688,729.5999755859375,729.5999755859375,432855
2021-07-12 09:45:00+05:30,729.7000122070312,730.5999755859375,727.7000122070312,728.25,728.25,372308
2021-07-12 10:00:00+05:30,728.25,728.9000244140625,725.2000122070312,726.2000122070312,726.2000122070312,439409
2021-07-12 10:15:00+05:30,726.0,730.7000122070312,726.0,730.2999877929688,730.2999877929688,342630
2021-07-12 10:30:00+05:30,730.5,731.4500122070312,728.5499877929688,728.75,728.75,306734
2021-07-12 10:45:00+05:30,728.75,728.9500122070312,727.2000122070312,728.7000122070312,728.7000122070312,146094
2021-07-12 11:00:00+05:30,728.7000122070312,729.25,726.5499877929688,726.9500122070312,726.9500122070312,163047
2021-07-12 11:15:00+05:30,726.9500122070312,728.0,726.5999755859375,727.5,727.5,109377
2021-07-12 11:30:00+05:30,727.6500244140625,727.9500122070312,725.25,725.5499877929688,725.5499877929688,234605
2021-07-12 11:45:00+05:30,725.5499877929688,726.4000244140625,723.0999755859375,725.4000244140625,725.4000244140625,440679
2021-07-12 12:00:00+05:30,725.4000244140625,725.4500122070312,723.5,723.7000122070312,723.7000122070312,143656
2021-07-12 12:15:00+05:30,724.0,724.0,722.0,723.5,723.5,280827
2021-07-12 12:30:00+05:30,723.5,725.7999877929688,722.2000122070312,723.9000244140625,723.9000244140625,238559
2021-07-12 12:45:00+05:30,723.9500122070312,725.75,723.4500122070312,725.3499755859375,725.3499755859375,138994
2021-07-12 13:00:00+05:30,725.3499755859375,725.4500122070312,721.0499877929688,721.5,721.5,276907
2021-07-12 13:15:00+05:30,721.1500244140625,722.5,719.0,721.7000122070312,721.7000122070312,625899
2021-07-12 13:30:00+05:30,721.8499755859375,723.0,721.0499877929688,721.5499877929688,721.5499877929688,150240
2021-07-12 13:45:00+05:30,721.5999755859375,721.7999877929688,720.0499877929688,721.0499877929688,721.0499877929688,160473
2021-07-12 14:00:00+05:30,721.2000122070312,721.5,719.0,719.2000122070312,719.2000122070312,176984
2021-07-12 14:15:00+05:30,719.2000122070312,720.5999755859375,719.0,720.3499755859375,720.3499755859375,168661
2021-07-12 14:30:00+05:30,720.3499755859375,720.5,715.0999755859375,715.5999755859375,715.5999755859375,546237
2021-07-12 14:45:00+05:30,715.5,718.9000244140625,715.5,718.5999755859375,718.5999755859375,337944
2021-07-12 15:00:00+05:30,718.5,720.4000244140625,717.0999755859375,718.25,718.25,463930
2021-07-12 15:15:00+05:30,718.0999755859375,719.3499755859375,717.0499877929688,717.9500122070312,717.9500122070312,907114
2021-07-13 09:15:00+05:30,720.25,720.25,708.0,711.5499877929688,711.5499877929688,2977689
2021-07-13 09:30:00+05:30,711.5499877929688,711.9500122070312,709.0999755859375,710.9500122070312,710.9500122070312,1225734
2021-07-13 09:45:00+05:30,711.0,711.2000122070312,706.5499877929688,707.9000244140625,707.9000244140625,1800700
2021-07-13 10:00:00+05:30,708.0999755859375,708.9000244140625,707.0499877929688,707.75,707.75,712322
2021-07-13 10:15:00+05:30,707.75,707.7999877929688,702.0,703.0,703.0,2435498
2021-07-13 10:30:00+05:30,703.25,706.5,703.0,704.0999755859375,704.0999755859375,1064544
2021-07-13 10:45:00+05:30,704.4000244140625,705.7000122070312,704.0,705.0999755859375,705.0999755859375,522024
2021-07-13 11:00:00+05:30,705.0,705.9000244140625,704.0,704.1500244140625,704.1500244140625,424468
2021-07-13 11:15:00+05:30,704.25,704.5499877929688,702.7999877929688,703.5999755859375,703.5999755859375,702344
2021-07-13 11:30:00+05:30,703.7999877929688,704.4500122070312,703.5,704.3499755859375,704.3499755859375,383382
2021-07-13 11:45:00+05:30,704.2999877929688,705.9500122070312,703.0499877929688,705.0,705.0,701468
2021-07-13 12:00:00+05:30,705.0,705.0,703.5999755859375,703.75,703.75,267756
2021-07-13 12:15:00+05:30,703.75,704.5,702.0,703.5499877929688,703.5499877929688,723266
2021-07-13 12:30:00+05:30,703.5,704.7999877929688,703.2000122070312,704.25,704.25,274768
2021-07-13 12:45:00+05:30,704.2999877929688,704.9000244140625,703.5999755859375,703.9500122070312,703.9500122070312,192120
2021-07-13 13:00:00+05:30,703.9500122070312,704.7999877929688,703.0499877929688,703.9000244140625,703.9000244140625,352456
2021-07-13 13:15:00+05:30,704.0,704.2000122070312,703.2000122070312,704.2000122070312,704.2000122070312,261838
2021-07-13 13:30:00+05:30,704.2000122070312,707.25,703.8499755859375,706.1500244140625,706.1500244140625,1207988
2021-07-13 13:45:00+05:30,706.4000244140625,707.5499877929688,705.75,705.8499755859375,705.8499755859375,631972
2021-07-13 14:00:00+05:30,705.75,706.5,704.5499877929688,705.6500244140625,705.6500244140625,659256
2021-07-13 14:15:00+05:30,705.5,706.0,704.5499877929688,705.75,705.75,307006
2021-07-13 14:30:00+05:30,705.75,707.4000244140625,704.7999877929688,705.7000122070312,705.7000122070312,556710
2021-07-13 14:45:00+05:30,705.9500122070312,707.2999877929688,705.0,705.8499755859375,705.8499755859375,751300
2021-07-13 15:00:00+05:30,705.7000122070312,706.2000122070312,704.0,704.4000244140625,704.4000244140625,1227342
2021-07-13 15:15:00+05:30,704.4000244140625,704.8499755859375,702.6500244140625,704.5,704.5,2530836
2021-07-14 09:15:00+05:30,708.8499755859375,711.5,706.5,707.25,707.25,2116315
2021-07-14 09:30:00+05:30,707.2000122070312,707.4000244140625,700.25,703.25,703.25,7938254
2021-07-14 09:45:00+05:30,703.25,703.9000244140625,700.5,700.7999877929688,700.7999877929688,1192092
2021-07-14 10:00:00+05:30,700.7999877929688,702.4000244140625,699.0,701.5999755859375,701.5999755859375,1349078
2021-07-14 10:15:00+05:30,701.5999755859375,705.7000122070312,701.25,704.6500244140625,704.6500244140625,1126044
2021-07-14 10:30:00+05:30,704.5499877929688,705.0,703.5,704.2000122070312,704.2000122070312,554592
2021-07-14 10:45:00+05:30,704.5,705.5,702.7000122070312,703.2000122070312,703.2000122070312,679354
2021-07-14 11:00:00+05:30,703.5,705.2000122070312,702.5,704.2999877929688,704.2999877929688,467726
